,userId,neighborId,movieId,title,User Rating,Neighbor Rating
9744,108285,11406,1193,One Flew Over the Cuckoo's Nest (1975),4.0,4.5
9745,108285,11406,2329,American History X (1998),4.0,4.5
9746,108285,11406,2959,Fight Club (1999),4.5,4.5
9747,108285,11406,3147,"Green Mile, The (1999)",4.5,4.5
9748,108285,11406,4226,Memento (2000),4.5,4.5
9749,108285,11406,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0,4.5
9750,108285,11406,4995,"Beautiful Mind, A (2001)",4.0,4.0
9751,108285,11406,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5,4.0
9752,108285,11406,6874,Kill Bill: Vol. 1 (2003),4.0,4.5
9753,108285,11406,7153,"Lord of the Rings: The Return of the King, The (2003)",5.0,4.0
9754,108285,11406,7254,The Butterfly Effect (2004),4.0,4.0
9755,108285,11406,7438,Kill Bill: Vol. 2 (2004),4.0,4.5
9756,108285,11406,8665,"Bourne Supremacy, The (2004)",4.0,4.0
9757,108285,11406,32587,Sin City (2005),4.0,4.5
9758,108285,11406,33794,Batman Begins (2005),4.0,4.5
9759,108285,11406,45722,Pirates of the Caribbean: Dead Man's Chest (2006),4.0,5.0
9760,108285,11406,47610,"Illusionist, The (2006)",4.0,4.0
9761,108285,11406,48780,"Prestige, The (2006)",5.0,4.5
9762,108285,11406,49272,Casino Royale (2006),4.0,4.0
9763,108285,11406,51662,300 (2007),4.0,4.0
9764,108285,11406,54286,"Bourne Ultimatum, The (2007)",4.0,4.0
9765,108285,11406,58559,"Dark Knight, The (2008)",4.5,5.0
9766,108285,11406,64614,Gran Torino (2008),4.5,4.5
9767,108285,11406,68157,Inglourious Basterds (2009),4.0,4.5
9768,108285,11406,68358,Star Trek (2009),4.0,4.0
9769,108285,11406,73017,Sherlock Holmes (2009),4.0,4.0
9770,108285,11406,74458,Shutter Island (2010),4.0,4.0
9771,108285,11406,79132,Inception (2010),5.0,5.0
9772,108285,11406,87232,X-Men: First Class (2011),4.0,4.0
9773,108285,11406,89492,Moneyball (2011),4.0,4.0
9774,108285,11406,91529,"Dark Knight Rises, The (2012)",5.0,5.0
9775,108285,11406,96079,Skyfall (2012),4.0,4.0
9776,108285,11406,98809,"Hobbit: An Unexpected Journey, The (2012)",4.0,4.0
9777,108373,125012,318,"Shawshank Redemption, The (1994)",4.5,5.0
9778,108373,125012,2571,"Matrix, The (1999)",5.0,4.5
9779,108373,125012,58559,"Dark Knight, The (2008)",4.5,5.0
9780,108442,104529,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0,4.5
9781,108442,104529,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.5,5.0
9782,109009,131835,260,Star Wars: Episode IV - A New Hope (1977),5.0,5.0
9783,109009,131835,589,Terminator 2: Judgment Day (1991),4.0,4.5
9784,109009,131835,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5.0,4.5
9785,109009,131835,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0,4.0
9786,109009,131835,1210,Star Wars: Episode VI - Return of the Jedi (1983),5.0,5.0
9787,109009,131835,1291,Indiana Jones and the Last Crusade (1989),4.0,4.0
9788,109009,131835,2571,"Matrix, The (1999)",4.0,4.0
9789,109009,131835,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
9790,109009,131835,5669,Bowling for Columbine (2002),5.0,5.0
9791,109009,131835,33493,Star Wars: Episode III - Revenge of the Sith (2005),5.0,4.5
9792,109177,104732,47,Seven (a.k.a. Se7en) (1995),4.0,4.5
9793,109177,104732,2329,American History X (1998),5.0,4.5
9794,109347,82647,1,Toy Story (1995),5.0,4.5
9795,109347,82647,39,Clueless (1995),4.0,4.0
9796,109347,82647,50,"Usual Suspects, The (1995)",4.0,4.5
9797,109347,82647,588,Aladdin (1992),5.0,4.5
9798,109347,82647,1197,"Princess Bride, The (1987)",5.0,5.0
9799,109347,82647,1682,"Truman Show, The (1998)",5.0,4.0
9800,109347,82647,2355,"Bug's Life, A (1998)",4.0,4.0
9801,109347,82647,2502,Office Space (1999),5.0,5.0
9802,109347,82647,2804,"Christmas Story, A (1983)",5.0,4.5
9803,109347,82647,2858,American Beauty (1999),5.0,4.0
9804,109347,82647,2918,Ferris Bueller's Day Off (1986),4.0,4.5
9805,109347,82647,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4.0,4.0
9806,109347,82647,4027,"O Brother, Where Art Thou? (2000)",4.5,4.0
9807,109347,82647,4447,Legally Blonde (2001),4.0,4.0
9808,109347,82647,8784,Garden State (2004),5.0,4.0
9809,109429,13927,1,Toy Story (1995),4.0,4.5
9810,109429,13927,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.5,5.0
9811,109429,13927,50,"Usual Suspects, The (1995)",4.5,5.0
9812,109429,13927,296,Pulp Fiction (1994),5.0,5.0
9813,109429,13927,318,"Shawshank Redemption, The (1994)",4.5,5.0
9814,109429,13927,356,Forrest Gump (1994),4.5,5.0
9815,109429,13927,527,Schindler's List (1993),4.0,4.5
9816,109429,13927,593,"Silence of the Lambs, The (1991)",4.5,5.0
9817,109429,13927,2571,"Matrix, The (1999)",4.5,5.0
9818,109550,74182,318,"Shawshank Redemption, The (1994)",4.5,5.0
9819,109550,74182,593,"Silence of the Lambs, The (1991)",4.5,4.0
9820,109550,74182,597,Pretty Woman (1990),4.0,4.0
9821,109550,74182,858,"Godfather, The (1972)",4.5,4.5
9822,109550,74182,2571,"Matrix, The (1999)",5.0,4.5
9823,109550,74182,3578,Gladiator (2000),5.0,4.5
9824,109550,74182,4022,Cast Away (2000),4.5,4.0
9825,109550,74182,4886,"Monsters, Inc. (2001)",4.0,4.5
9826,109550,74182,4995,"Beautiful Mind, A (2001)",5.0,5.0
9827,109550,74182,5445,Minority Report (2002),4.0,4.5
9828,109550,74182,5952,"Lord of the Rings: The Two Towers, The (2002)",4.0,4.5
9829,109550,74182,5989,Catch Me If You Can (2002),4.5,4.5
9830,109550,74182,6365,"Matrix Reloaded, The (2003)",4.0,4.0
9831,109550,74182,7293,50 First Dates (2004),4.5,4.5
9832,109550,74182,8533,"Notebook, The (2004)",4.5,4.5
9833,109550,74182,8665,"Bourne Supremacy, The (2004)",4.5,4.5
9834,109550,74182,30812,"Aviator, The (2004)",4.5,4.5
9835,109550,74182,33660,Cinderella Man (2005),4.5,5.0
9836,109550,74182,33794,Batman Begins (2005),5.0,4.0
9837,109550,74182,44199,Inside Man (2006),4.0,4.0
9838,109550,74182,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",4.0,4.0
9839,109550,74182,49272,Casino Royale (2006),4.5,4.0
9840,109550,74182,51540,Zodiac (2007),4.5,4.0
9841,109550,74182,54286,"Bourne Ultimatum, The (2007)",4.5,4.0
9842,109550,74182,58559,"Dark Knight, The (2008)",5.0,4.0
9843,109692,13927,110,Braveheart (1995),4.0,5.0
9844,109692,13927,296,Pulp Fiction (1994),4.5,5.0
9845,109692,13927,356,Forrest Gump (1994),4.0,5.0
9846,109692,13927,593,"Silence of the Lambs, The (1991)",4.0,5.0
9847,109692,13927,2571,"Matrix, The (1999)",4.5,5.0
9848,109734,125012,318,"Shawshank Redemption, The (1994)",5.0,5.0
9849,109734,125012,356,Forrest Gump (1994),5.0,5.0
9850,109734,125012,1704,Good Will Hunting (1997),5.0,5.0
9851,109734,125012,2571,"Matrix, The (1999)",5.0,4.5
9852,109734,125012,2762,"Sixth Sense, The (1999)",5.0,4.0
9853,109734,125012,3147,"Green Mile, The (1999)",5.0,5.0
9854,109734,125012,4370,A.I. Artificial Intelligence (2001),4.0,4.0
9855,109734,125012,7153,"Lord of the Rings: The Return of the King, The (2003)",5.0,5.0
9856,109734,125012,58559,"Dark Knight, The (2008)",5.0,5.0
9857,109734,125012,79132,Inception (2010),5.0,4.5
9858,109970,51460,2858,American Beauty (1999),4.5,5.0
9859,109970,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0,5.0
9860,109970,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,5.0
9861,110148,138176,527,Schindler's List (1993),4.0,5.0
9862,110148,138176,858,"Godfather, The (1972)",5.0,5.0
9863,110507,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5,5.0
9864,110507,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",4.5,5.0
9865,110773,13927,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.5,5.0
9866,110773,13927,50,"Usual Suspects, The (1995)",4.0,5.0
9867,110773,13927,110,Braveheart (1995),4.0,5.0
9868,110773,13927,296,Pulp Fiction (1994),5.0,5.0
9869,110773,13927,318,"Shawshank Redemption, The (1994)",4.0,5.0
9870,110773,13927,356,Forrest Gump (1994),5.0,5.0
9871,110773,13927,527,Schindler's List (1993),4.5,4.5
9872,110773,13927,593,"Silence of the Lambs, The (1991)",4.0,5.0
9873,110773,13927,1270,Back to the Future (1985),4.0,5.0
9874,110773,13927,2571,"Matrix, The (1999)",4.5,5.0
9875,110773,13927,6934,"Matrix Revolutions, The (2003)",4.0,5.0
9876,111036,125012,4995,"Beautiful Mind, A (2001)",5.0,5.0
9877,111206,104529,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0,4.5
9878,111206,104529,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),5.0,5.0
9879,111416,13927,1,Toy Story (1995),4.5,4.5
9880,111416,13927,318,"Shawshank Redemption, The (1994)",5.0,5.0
9881,111416,13927,356,Forrest Gump (1994),4.0,5.0
9882,111416,13927,1270,Back to the Future (1985),5.0,5.0
9883,111416,13927,2571,"Matrix, The (1999)",5.0,5.0
9884,111416,13927,4370,A.I. Artificial Intelligence (2001),4.5,5.0
9885,111416,13927,6934,"Matrix Revolutions, The (2003)",5.0,5.0
9886,111827,121987,1,Toy Story (1995),4.5,4.5
9887,111827,121987,260,Star Wars: Episode IV - A New Hope (1977),4.5,4.0
9888,111827,121987,588,Aladdin (1992),4.0,4.5
9889,111827,121987,1136,Monty Python and the Holy Grail (1975),4.5,5.0
9890,111827,121987,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.5,4.5
9891,111827,121987,1197,"Princess Bride, The (1987)",4.0,5.0
9892,111827,121987,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0,4.5
9893,111827,121987,1270,Back to the Future (1985),4.0,4.0
9894,111827,121987,1291,Indiana Jones and the Last Crusade (1989),4.0,4.5
9895,111827,121987,1527,"Fifth Element, The (1997)",4.0,4.5
9896,111827,121987,1580,Men in Black (a.k.a. MIB) (1997),4.0,4.0
9897,111827,121987,2115,Indiana Jones and the Temple of Doom (1984),4.0,4.0
9898,111827,121987,2571,"Matrix, The (1999)",4.5,5.0
9899,111827,121987,3275,"Boondock Saints, The (2000)",4.0,4.5
9900,111827,121987,4886,"Monsters, Inc. (2001)",4.0,4.5
9901,111827,121987,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,4.5
9902,111827,121987,5903,Equilibrium (2002),4.0,4.0
9903,111827,121987,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,4.5
9904,111827,121987,6377,Finding Nemo (2003),4.0,4.5
9905,111827,121987,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5,4.5
9906,111827,121987,6618,Shaolin Soccer (Siu lam juk kau) (2001),4.5,4.0
9907,111827,121987,7153,"Lord of the Rings: The Return of the King, The (2003)",4.5,4.5
9908,111827,121987,8665,"Bourne Supremacy, The (2004)",4.5,4.0
9909,111827,121987,8961,"Incredibles, The (2004)",4.0,4.0
9910,111827,121987,31878,Kung Fu Hustle (Gong fu) (2004),4.5,4.5
9911,111827,121987,33794,Batman Begins (2005),5.0,4.0
9912,111827,121987,34405,Serenity (2005),4.5,4.5
9913,111827,121987,45722,Pirates of the Caribbean: Dead Man's Chest (2006),4.0,4.0
9914,111827,121987,51255,Hot Fuzz (2007),4.5,4.5
9915,111827,121987,53125,Pirates of the Caribbean: At World's End (2007),4.0,4.0
9916,111827,121987,57640,Hellboy II: The Golden Army (2008),4.0,4.0
9917,111827,121987,58559,"Dark Knight, The (2008)",5.0,4.5
9918,111827,121987,59315,Iron Man (2008),4.0,4.0
9919,111827,121987,60069,WALL·E (2008),5.0,4.5
9920,111827,121987,61132,Tropic Thunder (2008),4.5,4.0
9921,111827,121987,66934,Dr. Horrible's Sing-Along Blog (2008),4.5,5.0
9922,111827,121987,68358,Star Trek (2009),4.0,5.0
9923,111827,121987,68954,Up (2009),4.5,4.5
9924,111827,121987,76251,Kick-Ass (2010),4.0,4.5
9925,111827,121987,79132,Inception (2010),4.5,4.5
9926,111827,121987,89745,"Avengers, The (2012)",4.0,4.5
9927,111827,121987,91529,"Dark Knight Rises, The (2012)",4.5,4.5
9928,111827,121987,98809,"Hobbit: An Unexpected Journey, The (2012)",4.5,4.0
9929,111841,22338,296,Pulp Fiction (1994),5.0,4.5
9930,111841,22338,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),5.0,4.0
9931,111841,22338,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.0,4.0
9932,111841,22338,1089,Reservoir Dogs (1992),5.0,4.0
9933,111841,22338,1206,"Clockwork Orange, A (1971)",4.5,4.0
9934,111841,22338,2858,American Beauty (1999),5.0,4.5
9935,111841,22338,3000,Princess Mononoke (Mononoke-hime) (1997),4.0,4.0
9936,111841,22338,3949,Requiem for a Dream (2000),4.0,4.0
9937,111841,22338,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),5.0,4.0
9938,111841,22338,6016,City of God (Cidade de Deus) (2002),5.0,4.0
9939,111841,22338,27773,Old Boy (2003),4.5,4.0
9940,111841,22338,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),4.0,4.0
9941,111841,22338,48774,Children of Men (2006),4.0,4.5
9942,111841,22338,48780,"Prestige, The (2006)",4.0,4.0
9943,111841,22338,55820,No Country for Old Men (2007),4.5,4.5
9944,111841,22338,56782,There Will Be Blood (2007),4.0,4.5
9945,112217,104529,1073,Willy Wonka & the Chocolate Factory (1971),4.5,4.5
9946,112217,104529,7361,Eternal Sunshine of the Spotless Mind (2004),5.0,4.0
9947,112736,125012,356,Forrest Gump (1994),4.5,5.0
9948,112736,125012,2324,Life Is Beautiful (La Vita è bella) (1997),4.5,5.0
9949,112736,125012,4995,"Beautiful Mind, A (2001)",5.0,5.0
9950,112948,36665,296,Pulp Fiction (1994),4.5,4.0
9951,112948,36665,593,"Silence of the Lambs, The (1991)",4.0,4.0
9952,112948,36665,2571,"Matrix, The (1999)",4.0,4.5
9953,112948,36665,2762,"Sixth Sense, The (1999)",4.0,4.5
9954,113518,94333,4995,"Beautiful Mind, A (2001)",4.5,4.5
9955,113518,94333,5218,Ice Age (2002),4.0,4.5
9956,113518,94333,6874,Kill Bill: Vol. 1 (2003),4.0,4.0
9957,113540,11406,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0,4.0
9958,113540,11406,47,Seven (a.k.a. Se7en) (1995),5.0,4.5
9959,113540,11406,50,"Usual Suspects, The (1995)",5.0,5.0
9960,113540,11406,260,Star Wars: Episode IV - A New Hope (1977),4.5,4.5
9961,113540,11406,296,Pulp Fiction (1994),5.0,5.0
9962,113540,11406,318,"Shawshank Redemption, The (1994)",4.5,5.0
9963,113540,11406,356,Forrest Gump (1994),5.0,5.0
9964,113540,11406,364,"Lion King, The (1994)",4.5,4.5
9965,113540,11406,377,Speed (1994),4.5,4.0
9966,113540,11406,527,Schindler's List (1993),4.0,4.5
9967,113540,11406,588,Aladdin (1992),4.0,4.0
9968,113540,11406,589,Terminator 2: Judgment Day (1991),4.0,4.5
9969,113540,11406,593,"Silence of the Lambs, The (1991)",4.0,4.5
9970,113540,11406,595,Beauty and the Beast (1991),4.0,4.0
9971,113540,11406,780,Independence Day (a.k.a. ID4) (1996),4.0,4.0
9972,113540,11406,858,"Godfather, The (1972)",4.5,5.0
9973,113540,11406,924,2001: A Space Odyssey (1968),5.0,4.5
9974,113540,11406,1036,Die Hard (1988),4.0,4.5
9975,113540,11406,1089,Reservoir Dogs (1992),5.0,4.5
9976,113540,11406,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.5,4.0
9977,113540,11406,1197,"Princess Bride, The (1987)",4.0,4.0
9978,113540,11406,1200,Aliens (1986),5.0,4.0
9979,113540,11406,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",4.5,4.5
9980,113540,11406,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.0,4.0
9981,113540,11406,1214,Alien (1979),4.0,4.0
9982,113540,11406,1221,"Godfather: Part II, The (1974)",4.0,5.0
9983,113540,11406,1258,"Shining, The (1980)",4.5,4.5
9984,113540,11406,1270,Back to the Future (1985),4.5,4.5
9985,113540,11406,1527,"Fifth Element, The (1997)",4.0,4.0
9986,113540,11406,1573,Face/Off (1997),4.0,4.5
9987,113540,11406,1580,Men in Black (a.k.a. MIB) (1997),4.0,4.0
9988,113540,11406,1676,Starship Troopers (1997),4.0,4.0
9989,113540,11406,1682,"Truman Show, The (1998)",4.0,4.0
9990,113540,11406,1732,"Big Lebowski, The (1998)",4.5,4.5
9991,113540,11406,1907,Mulan (1998),4.0,4.0
9992,113540,11406,2000,Lethal Weapon (1987),4.0,4.0
9993,113540,11406,2329,American History X (1998),4.5,4.5
9994,113540,11406,2571,"Matrix, The (1999)",5.0,4.5
9995,113540,11406,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),4.0,4.0
9996,113540,11406,2858,American Beauty (1999),4.5,4.5
9997,113540,11406,2916,Total Recall (1990),4.0,4.0
9998,113540,11406,2959,Fight Club (1999),4.5,4.5
9999,113540,11406,3000,Princess Mononoke (Mononoke-hime) (1997),4.5,4.0
10000,113540,11406,3147,"Green Mile, The (1999)",4.0,4.5
10001,113540,11406,3578,Gladiator (2000),4.5,4.5
10002,113540,11406,3949,Requiem for a Dream (2000),4.5,4.5
10003,113540,11406,4306,Shrek (2001),4.0,4.5
10004,113540,11406,4776,Training Day (2001),4.5,4.0
10005,113540,11406,4886,"Monsters, Inc. (2001)",4.0,4.0
10006,113540,11406,4963,Ocean's Eleven (2001),4.0,4.0
10007,113540,11406,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5,4.5
10008,113540,11406,4995,"Beautiful Mind, A (2001)",4.0,4.0
10009,113540,11406,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.5,4.5
10010,113540,11406,5690,Grave of the Fireflies (Hotaru no haka) (1988),4.5,4.5
10011,113540,11406,5989,Catch Me If You Can (2002),4.5,4.0
10012,113540,11406,6874,Kill Bill: Vol. 1 (2003),5.0,4.5
10013,113540,11406,7153,"Lord of the Rings: The Return of the King, The (2003)",4.0,4.0
10014,113540,11406,7254,The Butterfly Effect (2004),4.0,4.0
10015,113540,11406,7438,Kill Bill: Vol. 2 (2004),5.0,4.5
10016,113540,11406,8957,Saw (2004),4.0,4.0
10017,113540,11406,27660,"Animatrix, The (2003)",4.0,4.0
10018,113540,11406,30707,Million Dollar Baby (2004),4.0,4.5
10019,113540,11406,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),4.0,4.5
10020,113540,11406,32587,Sin City (2005),4.0,4.5
10021,113540,11406,33794,Batman Begins (2005),4.0,4.5
10022,113540,11406,47610,"Illusionist, The (2006)",5.0,4.0
10023,113540,11406,48516,"Departed, The (2006)",4.5,4.5
10024,113540,11406,48780,"Prestige, The (2006)",4.0,4.5
10025,113540,11406,51662,300 (2007),4.0,4.0
10026,113540,11406,55247,Into the Wild (2007),4.5,4.5
10027,113540,11406,56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),4.0,4.0
10028,113540,11406,58559,"Dark Knight, The (2008)",4.0,5.0
10029,113540,11406,59315,Iron Man (2008),4.0,4.0
10030,113540,11406,60069,WALL·E (2008),4.0,4.0
10031,113540,11406,63082,Slumdog Millionaire (2008),4.0,4.0
10032,113540,11406,68157,Inglourious Basterds (2009),4.0,4.5
10033,113540,11406,74458,Shutter Island (2010),4.0,4.0
10034,113540,11406,79132,Inception (2010),4.5,5.0
10035,113540,11406,79702,Scott Pilgrim vs. the World (2010),4.5,4.0
10036,113540,11406,80463,"Social Network, The (2010)",4.5,4.0
10037,113540,11406,80549,Easy A (2010),4.0,4.0
10038,113540,11406,89492,Moneyball (2011),4.0,4.0
10039,113540,11406,92259,Intouchables (2011),4.5,4.5
10040,113540,11406,97752,Cloud Atlas (2012),4.5,4.0
10041,113540,11406,99114,Django Unchained (2012),4.5,4.5
10042,113540,11406,111759,Edge of Tomorrow (2014),4.0,4.5
10043,113645,13927,1,Toy Story (1995),4.0,4.5
10044,113645,13927,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0,5.0
10045,113645,13927,50,"Usual Suspects, The (1995)",4.0,5.0
10046,113645,13927,296,Pulp Fiction (1994),5.0,5.0
10047,113645,13927,318,"Shawshank Redemption, The (1994)",4.0,5.0
10048,113645,13927,356,Forrest Gump (1994),4.0,5.0
10049,113645,13927,593,"Silence of the Lambs, The (1991)",5.0,5.0
10050,113645,13927,1270,Back to the Future (1985),4.5,5.0
10051,113645,13927,2571,"Matrix, The (1999)",4.0,5.0
10052,113673,51460,318,"Shawshank Redemption, The (1994)",4.0,5.0
10053,113673,51460,1527,"Fifth Element, The (1997)",5.0,4.5
10054,113673,51460,2571,"Matrix, The (1999)",5.0,4.5
10055,113673,51460,2858,American Beauty (1999),4.5,5.0
10056,113673,51460,4034,Traffic (2000),4.5,4.5
10057,113673,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
10058,113673,51460,5418,"Bourne Identity, The (2002)",4.5,4.5
10059,113673,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,5.0
10060,113806,13927,1,Toy Story (1995),5.0,4.5
10061,113806,13927,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0,5.0
10062,113806,13927,50,"Usual Suspects, The (1995)",5.0,5.0
10063,113806,13927,110,Braveheart (1995),5.0,5.0
10064,113806,13927,296,Pulp Fiction (1994),5.0,5.0
10065,113806,13927,318,"Shawshank Redemption, The (1994)",5.0,5.0
10066,113806,13927,356,Forrest Gump (1994),4.5,5.0
10067,113806,13927,380,True Lies (1994),5.0,4.0
10068,113806,13927,527,Schindler's List (1993),5.0,4.5
10069,113806,13927,593,"Silence of the Lambs, The (1991)",5.0,5.0
10070,113806,13927,1270,Back to the Future (1985),4.5,5.0
10071,113806,13927,2571,"Matrix, The (1999)",5.0,5.0
10072,113806,13927,3386,JFK (1991),4.5,4.5
10073,113806,13927,4370,A.I. Artificial Intelligence (2001),4.0,5.0
10074,113806,13927,5009,Ali (2001),4.0,4.0
10075,113847,121987,1,Toy Story (1995),4.5,4.5
10076,113847,121987,260,Star Wars: Episode IV - A New Hope (1977),5.0,4.0
10077,113847,121987,1073,Willy Wonka & the Chocolate Factory (1971),4.0,4.5
10078,113847,121987,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.5,4.5
10079,113847,121987,1197,"Princess Bride, The (1987)",5.0,5.0
10080,113847,121987,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5,4.5
10081,113847,121987,1215,Army of Darkness (1993),4.0,4.5
10082,113847,121987,1265,Groundhog Day (1993),4.5,4.0
10083,113847,121987,1270,Back to the Future (1985),4.0,4.0
10084,113847,121987,1291,Indiana Jones and the Last Crusade (1989),4.5,4.5
10085,113847,121987,2571,"Matrix, The (1999)",5.0,5.0
10086,113847,121987,4306,Shrek (2001),4.0,4.0
10087,113847,121987,4886,"Monsters, Inc. (2001)",4.0,4.5
10088,113847,121987,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5,4.5
10089,113847,121987,6377,Finding Nemo (2003),4.5,4.5
10090,113847,121987,8961,"Incredibles, The (2004)",4.5,4.0
10091,113847,121987,34405,Serenity (2005),4.0,4.5
10092,113847,121987,50872,Ratatouille (2007),4.0,4.5
10093,113847,121987,59315,Iron Man (2008),4.0,4.0
10094,113847,121987,68358,Star Trek (2009),4.0,5.0
10095,113847,121987,68954,Up (2009),4.5,4.5
10096,113847,121987,79702,Scott Pilgrim vs. the World (2010),4.5,4.5
10097,113847,121987,89745,"Avengers, The (2012)",4.5,4.5
10098,113940,13927,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0,5.0
10099,113940,13927,50,"Usual Suspects, The (1995)",4.5,5.0
10100,113940,13927,110,Braveheart (1995),4.0,5.0
10101,113940,13927,296,Pulp Fiction (1994),5.0,5.0
10102,113940,13927,318,"Shawshank Redemption, The (1994)",5.0,5.0
10103,113940,13927,356,Forrest Gump (1994),4.5,5.0
10104,113940,13927,593,"Silence of the Lambs, The (1991)",5.0,5.0
10105,113940,13927,1270,Back to the Future (1985),5.0,5.0
10106,113940,13927,2571,"Matrix, The (1999)",5.0,5.0
10107,114078,13927,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0,5.0
10108,114078,13927,296,Pulp Fiction (1994),4.5,5.0
10109,114078,13927,1270,Back to the Future (1985),4.5,5.0
10110,114316,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
10111,114316,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,5.0
10112,114335,125012,58559,"Dark Knight, The (2008)",5.0,5.0
10113,114448,100240,296,Pulp Fiction (1994),5.0,5.0
10114,114448,100240,356,Forrest Gump (1994),4.0,4.5
10115,114448,100240,2571,"Matrix, The (1999)",4.5,4.5
10116,114448,100240,2858,American Beauty (1999),5.0,5.0
10117,114448,100240,2959,Fight Club (1999),5.0,4.5
10118,114448,100240,7361,Eternal Sunshine of the Spotless Mind (2004),5.0,5.0
10119,114448,100240,58559,"Dark Knight, The (2008)",4.5,5.0
10120,114499,125012,50,"Usual Suspects, The (1995)",4.5,5.0
10121,114499,125012,318,"Shawshank Redemption, The (1994)",5.0,5.0
10122,114499,125012,4226,Memento (2000),5.0,4.5
10123,114499,125012,111362,X-Men: Days of Future Past (2014),4.5,5.0
10124,114601,40768,1,Toy Story (1995),5.0,4.5
10125,114601,40768,47,Seven (a.k.a. Se7en) (1995),4.5,4.5
10126,114601,40768,50,"Usual Suspects, The (1995)",4.5,4.5
10127,114601,40768,111,Taxi Driver (1976),4.5,4.5
10128,114601,40768,260,Star Wars: Episode IV - A New Hope (1977),4.0,4.5
10129,114601,40768,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.5,4.0
10130,114601,40768,296,Pulp Fiction (1994),5.0,4.5
10131,114601,40768,318,"Shawshank Redemption, The (1994)",5.0,4.5
10132,114601,40768,480,Jurassic Park (1993),4.0,4.0
10133,114601,40768,541,Blade Runner (1982),4.5,4.5
10134,114601,40768,551,"Nightmare Before Christmas, The (1993)",4.5,4.5
10135,114601,40768,589,Terminator 2: Judgment Day (1991),4.0,4.5
10136,114601,40768,593,"Silence of the Lambs, The (1991)",4.5,4.5
10137,114601,40768,628,Primal Fear (1996),4.0,4.0
10138,114601,40768,778,Trainspotting (1996),5.0,4.0
10139,114601,40768,800,Lone Star (1996),4.0,4.0
10140,114601,40768,858,"Godfather, The (1972)",4.5,5.0
10141,114601,40768,903,Vertigo (1958),4.5,4.5
10142,114601,40768,904,Rear Window (1954),4.5,4.5
10143,114601,40768,908,North by Northwest (1959),4.0,4.5
10144,114601,40768,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.5,4.5
10145,114601,40768,923,Citizen Kane (1941),5.0,4.5
